soort	frequentie	wijziging	referentie	naar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	analyse	status
Kauw	jaarlijks	2014: +31% (+16%; +50%) t.o.v. 2009 (+)	2009	2014	1.313	1.163	1.503	1.231	1.412	1.275	1.359	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2015: +53% (+38%; +69%) t.o.v. 2009 (++)	2009	2015	1.526	1.381	1.692	1.454	1.606	1.493	1.559	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2016: +77.8% (+57.6%; +103.3%) t.o.v. 2009 (++)	2009	2016	1.778	1.576	2.033	1.669	1.898	1.727	1.828	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2017: +60% (+42%; +82%) t.o.v. 2009 (++)	2009	2017	1.601	1.418	1.817	1.5	1.712	1.553	1.65	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2018: +63% (+47%; +81%) t.o.v. 2009 (++)	2009	2018	1.633	1.47	1.807	1.544	1.722	1.589	1.67	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2019: +92.0% (+68.6%; +117.2%) t.o.v. 2009 (++)	2009	2019	1.92	1.686	2.172	1.799	2.054	1.861	1.985	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2020: +71% (+51%; +95%) t.o.v. 2009 (++)	2009	2020	1.712	1.513	1.948	1.605	1.84	1.663	1.774	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2007: -35% (-41%; -28%) t.o.v. 2010 (--)	2010	2007	0.655	0.593	0.721	0.619	0.687	0.638	0.67	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2008: -22% (-31%; -12%) t.o.v. 2010 (-)	2010	2008	0.784	0.692	0.885	0.736	0.833	0.761	0.807	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2009: -21% (-30%; -11%) t.o.v. 2010 (-)	2010	2009	0.789	0.696	0.892	0.741	0.839	0.765	0.813	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2011: +3.8% (-7.8%; +17.2%) t.o.v. 2010 (~)	2010	2011	1.038	0.922	1.172	0.975	1.102	1.01	1.069	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2012: +2.4% (-9.2%; +15.9%) t.o.v. 2010 (~)	2010	2012	1.024	0.908	1.159	0.961	1.095	0.997	1.057	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2013: +28% (+17%; +42%) t.o.v. 2010 (+)	2010	2013	1.281	1.165	1.421	1.22	1.351	1.253	1.317	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2014: +4.2% (-9.2%; +17.3%) t.o.v. 2010 (~)	2010	2014	1.042	0.908	1.173	0.979	1.109	1.01	1.073	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2015: +20% (+7%; +37%) t.o.v. 2010 (+)	2010	2015	1.205	1.065	1.367	1.13	1.285	1.17	1.241	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2016: +41% (+28%; +54%) t.o.v. 2010 (+)	2010	2016	1.406	1.278	1.543	1.333	1.476	1.372	1.435	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2017: +26% (+12%; +42%) t.o.v. 2010 (+)	2010	2017	1.264	1.124	1.424	1.182	1.344	1.23	1.298	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2018: +29% (+13%; +46%) t.o.v. 2010 (+)	2010	2018	1.286	1.132	1.456	1.205	1.371	1.25	1.323	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2019: +51% (+37%; +67%) t.o.v. 2010 (++)	2010	2019	1.514	1.368	1.672	1.441	1.591	1.476	1.55	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2020: +35% (+20%; +54%) t.o.v. 2010 (+)	2010	2020	1.354	1.2	1.539	1.269	1.444	1.316	1.389	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2007: -37% (-44%; -29%) t.o.v. 2011 (--)	2011	2007	0.632	0.558	0.71	0.592	0.669	0.612	0.648	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2008: -25% (-32%; -16%) t.o.v. 2011 (-)	2011	2008	0.753	0.682	0.837	0.717	0.794	0.737	0.772	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2009: -24% (-33%; -13%) t.o.v. 2011 (-)	2011	2009	0.76	0.668	0.869	0.711	0.809	0.739	0.782	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2010: -3.7% (-14.7%; +8.5%) t.o.v. 2011 (~)	2011	2010	0.963	0.853	1.085	0.908	1.025	0.936	0.99	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2012: -0.8% (-12.5%; +11.1%) t.o.v. 2011 (~)	2011	2012	0.992	0.875	1.111	0.932	1.049	0.964	1.017	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2013: +24% (+9%; +40%) t.o.v. 2011 (+)	2011	2013	1.241	1.091	1.398	1.161	1.316	1.204	1.277	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2014: +0.3% (-10.0%; +11.0%) t.o.v. 2011 (~)	2011	2014	1.003	0.9	1.11	0.95	1.059	0.977	1.031	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2015: +16% (+3%; +31%) t.o.v. 2011 (+~)	2011	2015	1.159	1.031	1.311	1.089	1.236	1.127	1.197	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2016: +35% (+20%; +54%) t.o.v. 2011 (+)	2011	2016	1.353	1.198	1.536	1.272	1.441	1.311	1.391	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2017: +22% (+11%; +35%) t.o.v. 2011 (+)	2011	2017	1.218	1.106	1.346	1.153	1.283	1.189	1.247	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2018: +24% (+9%; +41%) t.o.v. 2011 (+)	2011	2018	1.239	1.086	1.412	1.161	1.32	1.205	1.274	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2019: +46% (+30%; +66%) t.o.v. 2011 (+)	2011	2019	1.457	1.299	1.659	1.366	1.56	1.412	1.503	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2020: +31% (+18%; +45%) t.o.v. 2011 (+)	2011	2020	1.307	1.179	1.451	1.234	1.377	1.274	1.338	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2007: -36% (-44%; -28%) t.o.v. 2012 (--)	2012	2007	0.635	0.564	0.724	0.595	0.677	0.619	0.655	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2008: -24% (-32%; -14%) t.o.v. 2012 (-)	2012	2008	0.764	0.677	0.86	0.715	0.812	0.739	0.785	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2009: -23% (-31%; -15%) t.o.v. 2012 (-)	2012	2009	0.767	0.691	0.851	0.726	0.811	0.749	0.787	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2010: -2.4% (-13.7%; +10.1%) t.o.v. 2012 (~)	2012	2010	0.976	0.863	1.101	0.913	1.041	0.947	1.003	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2011: +0.8% (-10.0%; +14.2%) t.o.v. 2012 (~)	2012	2011	1.008	0.9	1.142	0.953	1.073	0.983	1.037	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2013: +25% (+10%; +42%) t.o.v. 2012 (+)	2012	2013	1.248	1.096	1.421	1.174	1.339	1.214	1.285	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2014: +1.5% (-11.1%; +15.0%) t.o.v. 2012 (~)	2012	2014	1.015	0.889	1.15	0.948	1.078	0.984	1.041	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2015: +17% (+6%; +30%) t.o.v. 2012 (+~)	2012	2015	1.172	1.065	1.299	1.111	1.238	1.144	1.204	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2016: +37% (+21%; +55%) t.o.v. 2012 (+)	2012	2016	1.368	1.21	1.549	1.281	1.459	1.325	1.409	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2017: +23% (+10%; +39%) t.o.v. 2012 (+)	2012	2017	1.229	1.097	1.39	1.153	1.305	1.194	1.266	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2018: +25% (+12%; +39%) t.o.v. 2012 (+)	2012	2018	1.253	1.124	1.386	1.187	1.318	1.223	1.284	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2019: +47% (+30%; +67%) t.o.v. 2012 (+)	2012	2019	1.473	1.299	1.67	1.384	1.57	1.434	1.519	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2020: +32% (+16%; +50%) t.o.v. 2012 (+)	2012	2020	1.324	1.162	1.502	1.234	1.406	1.281	1.358	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2007: -49% (-54%; -43%) t.o.v. 2013 (--)	2013	2007	0.509	0.456	0.567	0.481	0.54	0.495	0.521	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2008: -39% (-46%; -31%) t.o.v. 2013 (--)	2013	2008	0.609	0.54	0.688	0.573	0.649	0.592	0.628	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2009: -39% (-46%; -29%) t.o.v. 2013 (--)	2013	2009	0.614	0.54	0.706	0.572	0.656	0.594	0.635	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2010: -22% (-30%; -14%) t.o.v. 2013 (-)	2013	2010	0.78	0.704	0.858	0.74	0.82	0.759	0.798	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2011: -19% (-28%; -8%) t.o.v. 2013 (-)	2013	2011	0.806	0.715	0.916	0.76	0.862	0.783	0.831	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2012: -20% (-30%; -9%) t.o.v. 2013 (-)	2013	2012	0.801	0.704	0.913	0.747	0.852	0.778	0.824	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2014: -19% (-29%; -8%) t.o.v. 2013 (-)	2013	2014	0.808	0.708	0.917	0.758	0.871	0.786	0.838	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2015: -6.4% (-17.2%; +7.3%) t.o.v. 2013 (~)	2013	2015	0.936	0.828	1.073	0.877	1.004	0.909	0.966	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2016: +9% (-1%; +21%) t.o.v. 2013 (~)	2013	2016	1.093	0.988	1.21	1.038	1.149	1.069	1.117	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2017: -1.5% (-12.9%; +11.3%) t.o.v. 2013 (~)	2013	2017	0.985	0.871	1.113	0.92	1.047	0.954	1.012	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2018: -0.0% (-12.3%; +14.7%) t.o.v. 2013 (~)	2013	2018	1	0.877	1.147	0.934	1.068	0.97	1.03	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2019: +18% (+7%; +31%) t.o.v. 2013 (+~)	2013	2019	1.177	1.073	1.312	1.116	1.242	1.149	1.204	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2020: +5% (-7%; +21%) t.o.v. 2013 (~)	2013	2020	1.051	0.928	1.206	0.988	1.129	1.02	1.087	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2007: -37% (-45%; -28%) t.o.v. 2014 (--)	2014	2007	0.627	0.553	0.717	0.591	0.669	0.61	0.645	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2008: -25% (-32%; -16%) t.o.v. 2014 (-)	2014	2008	0.752	0.676	0.84	0.715	0.797	0.735	0.773	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2009: -24% (-33%; -14%) t.o.v. 2014 (-)	2014	2009	0.761	0.665	0.86	0.708	0.812	0.736	0.784	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2010: -4.0% (-14.8%; +10.1%) t.o.v. 2014 (~)	2014	2010	0.96	0.852	1.101	0.902	1.021	0.932	0.99	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2011: -0.3% (-9.9%; +11.1%) t.o.v. 2014 (~)	2014	2011	0.997	0.901	1.111	0.945	1.052	0.97	1.024	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2012: -1.5% (-13.0%; +12.5%) t.o.v. 2014 (~)	2014	2012	0.985	0.87	1.125	0.928	1.055	0.961	1.016	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2013: +24% (+9%; +41%) t.o.v. 2014 (+)	2014	2013	1.237	1.09	1.413	1.149	1.32	1.193	1.273	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2015: +16% (+2%; +31%) t.o.v. 2014 (+~)	2014	2015	1.157	1.021	1.308	1.087	1.238	1.125	1.191	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2016: +35% (+19%; +54%) t.o.v. 2014 (+)	2014	2016	1.346	1.193	1.544	1.265	1.443	1.304	1.395	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2017: +21% (+11%; +35%) t.o.v. 2014 (+)	2014	2017	1.213	1.112	1.346	1.155	1.272	1.187	1.241	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2018: +24% (+8%; +40%) t.o.v. 2014 (+)	2014	2018	1.235	1.085	1.399	1.157	1.32	1.2	1.279	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2019: +46% (+27%; +66%) t.o.v. 2014 (+)	2014	2019	1.455	1.27	1.662	1.363	1.556	1.414	1.504	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2020: +30% (+17%; +46%) t.o.v. 2014 (+)	2014	2020	1.3	1.168	1.459	1.233	1.38	1.272	1.332	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2007: -46% (-52%; -38%) t.o.v. 2015 (--)	2015	2007	0.542	0.479	0.616	0.507	0.58	0.526	0.559	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2008: -35% (-42%; -26%) t.o.v. 2015 (--)	2015	2008	0.648	0.581	0.737	0.611	0.692	0.632	0.667	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2009: -34% (-41%; -28%) t.o.v. 2015 (--)	2015	2009	0.655	0.591	0.724	0.623	0.688	0.641	0.67	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2010: -17% (-27%; -6%) t.o.v. 2015 (-)	2015	2010	0.83	0.731	0.939	0.778	0.885	0.806	0.855	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2011: -14% (-24%; -3%) t.o.v. 2015 (-~)	2015	2011	0.863	0.763	0.97	0.809	0.918	0.836	0.888	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2012: -15% (-23%; -6%) t.o.v. 2015 (-~)	2015	2012	0.853	0.77	0.939	0.808	0.9	0.831	0.874	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2013: +7% (-7%; +21%) t.o.v. 2015 (~)	2015	2013	1.068	0.932	1.207	0.996	1.141	1.035	1.1	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2014: -14% (-24%; -2%) t.o.v. 2015 (-~)	2015	2014	0.865	0.764	0.979	0.808	0.92	0.839	0.889	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2016: +16% (+4%; +31%) t.o.v. 2015 (+~)	2015	2016	1.163	1.041	1.311	1.096	1.241	1.133	1.196	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2017: +4.9% (-6.5%; +18.4%) t.o.v. 2015 (~)	2015	2017	1.049	0.935	1.184	0.986	1.117	1.018	1.077	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2018: +6.7% (-3.9%; +17.9%) t.o.v. 2015 (~)	2015	2018	1.067	0.961	1.179	1.016	1.122	1.042	1.092	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2019: +26% (+12%; +41%) t.o.v. 2015 (+)	2015	2019	1.256	1.12	1.413	1.175	1.34	1.219	1.294	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2020: +12% (-1%; +27%) t.o.v. 2015 (~)	2015	2020	1.123	0.986	1.273	1.055	1.203	1.091	1.16	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2007: -53.6% (-58.1%; -48.2%) t.o.v. 2016 (--)	2016	2007	0.464	0.419	0.518	0.442	0.491	0.454	0.476	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2008: -44% (-51%; -37%) t.o.v. 2016 (--)	2016	2008	0.56	0.491	0.628	0.523	0.594	0.543	0.576	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2009: -44% (-51%; -37%) t.o.v. 2016 (--)	2016	2009	0.563	0.492	0.635	0.527	0.599	0.547	0.579	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2010: -29% (-35%; -22%) t.o.v. 2016 (-)	2016	2010	0.711	0.648	0.782	0.677	0.75	0.697	0.729	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2011: -26% (-35%; -17%) t.o.v. 2016 (-)	2016	2011	0.739	0.651	0.835	0.694	0.786	0.719	0.763	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2012: -27% (-35%; -17%) t.o.v. 2016 (-)	2016	2012	0.731	0.646	0.826	0.685	0.781	0.71	0.755	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2013: -8.5% (-17.4%; +1.2%) t.o.v. 2016 (~)	2016	2013	0.915	0.826	1.012	0.871	0.964	0.895	0.935	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2014: -26% (-35%; -16%) t.o.v. 2016 (-)	2016	2014	0.743	0.648	0.838	0.693	0.79	0.717	0.767	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2015: -14% (-24%; -4%) t.o.v. 2016 (-~)	2016	2015	0.86	0.763	0.961	0.806	0.912	0.836	0.883	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2017: -10% (-21%; +1%) t.o.v. 2016 (~)	2016	2017	0.902	0.792	1.01	0.847	0.957	0.878	0.925	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2018: -8.4% (-19.1%; +3.9%) t.o.v. 2016 (~)	2016	2018	0.916	0.809	1.039	0.855	0.976	0.888	0.944	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2019: +8.0% (-1.5%; +18.4%) t.o.v. 2016 (~)	2016	2019	1.08	0.985	1.184	1.026	1.133	1.056	1.101	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2020: -3.2% (-15.4%; +9.4%) t.o.v. 2016 (~)	2016	2020	0.968	0.846	1.094	0.904	1.031	0.938	0.994	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2007: -48% (-54%; -42%) t.o.v. 2017 (--)	2017	2007	0.518	0.456	0.584	0.485	0.551	0.503	0.532	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2008: -38% (-44%; -32%) t.o.v. 2017 (--)	2017	2008	0.621	0.56	0.681	0.589	0.654	0.606	0.635	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2009: -38% (-45%; -29%) t.o.v. 2017 (--)	2017	2009	0.625	0.55	0.705	0.584	0.667	0.606	0.644	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2010: -21% (-30%; -11%) t.o.v. 2017 (-)	2017	2010	0.791	0.702	0.889	0.744	0.846	0.771	0.813	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2011: -18% (-26%; -10%) t.o.v. 2017 (-)	2017	2011	0.821	0.743	0.904	0.779	0.867	0.802	0.841	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2012: -19% (-28%; -9%) t.o.v. 2017 (-)	2017	2012	0.814	0.719	0.912	0.766	0.868	0.79	0.838	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2013: +1.5% (-10.1%; +14.9%) t.o.v. 2017 (~)	2017	2013	1.015	0.899	1.149	0.955	1.087	0.988	1.048	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
Kauw	jaarlijks	2014: -18% (-26%; -10%) t.o.v. 2017 (-)	2017	2014	0.824	0.743	0.899	0.786	0.866	0.806	0.842	3217550df10069ab3b68b9355535056c8a1c339d	22481f842e225dcc9dbcb095dd4aa4d11d3bb1e2
