indicator	frequentie	referentie	naar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	klasse	analyse	status	wijziging
NARA2020	jaarlijks	2016	2007	1.036	1.007	1.066	1.013	1.051	1.029	1.043	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2007: +3.6% (+0.7%; +6.6%) t.o.v. 2016 (+)
NARA2020	jaarlijks	2016	2008	1.057	1.028	1.086	1.034	1.072	1.05	1.064	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2008: +5.7% (+2.8%; +8.6%) t.o.v. 2016 (+)
NARA2020	jaarlijks	2016	2009	1.031	1.003	1.06	1.009	1.046	1.024	1.038	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2009: +3.1% (+0.3%; +6.0%) t.o.v. 2016 (+)
NARA2020	jaarlijks	2016	2010	1.05	1.023	1.079	1.029	1.065	1.044	1.057	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2010: +5.0% (+2.3%; +7.9%) t.o.v. 2016 (+)
NARA2020	jaarlijks	2016	2011	1.066	1.037	1.096	1.043	1.081	1.059	1.073	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2011: +6.6% (+3.7%; +9.6%) t.o.v. 2016 (+)
NARA2020	jaarlijks	2016	2012	1.088	1.059	1.118	1.066	1.103	1.081	1.095	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2012: +8.80% (+5.90%; +11.80%) t.o.v. 2016 (++)
NARA2020	jaarlijks	2016	2013	1.042	1.016	1.069	1.022	1.056	1.036	1.048	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2013: +4.2% (+1.6%; +6.9%) t.o.v. 2016 (+)
NARA2020	jaarlijks	2016	2014	0.999	0.974	1.024	0.98	1.012	0.993	1.005	~	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2014: -0.1% (-2.6%; +2.4%) t.o.v. 2016 (~)
NARA2020	jaarlijks	2016	2015	1.026	1.003	1.049	1.008	1.038	1.021	1.031	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2015: +2.6% (+0.3%; +4.9%) t.o.v. 2016 (+)
NARA2020	jaarlijks	2016	2017	0.974	0.953	0.996	0.957	0.985	0.969	0.979	-	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2017: -2.6% (-4.7%; -0.4%) t.o.v. 2016 (-)
NARA2020	jaarlijks	2016	2018	0.965	0.94	0.99	0.946	0.978	0.959	0.971	-	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2018: -3.5% (-6.0%; -1.0%) t.o.v. 2016 (-)
NARA2020	jaarlijks	2016	2019	0.955	0.93	0.981	0.935	0.968	0.949	0.961	-	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2019: -4.5% (-7.0%; -1.9%) t.o.v. 2016 (-)
NARA2020	jaarlijks	2016	2020	0.949	0.92	0.98	0.926	0.965	0.942	0.956	-	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2020: -5.1% (-8.0%; -2.0%) t.o.v. 2016 (-)
NARA2020	jaarlijks	2017	2007	1.064	1.032	1.096	1.039	1.08	1.056	1.071	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2007: +6.4% (+3.2%; +9.6%) t.o.v. 2017 (+)
NARA2020	jaarlijks	2017	2008	1.085	1.055	1.116	1.062	1.101	1.078	1.092	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2008: +8.50% (+5.50%; +11.60%) t.o.v. 2017 (++)
NARA2020	jaarlijks	2017	2009	1.059	1.029	1.089	1.035	1.074	1.052	1.066	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2009: +5.9% (+2.9%; +8.9%) t.o.v. 2017 (+)
NARA2020	jaarlijks	2017	2010	1.078	1.048	1.109	1.055	1.094	1.071	1.086	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2010: +7.80% (+4.80%; +10.90%) t.o.v. 2017 (++)
NARA2020	jaarlijks	2017	2011	1.095	1.064	1.126	1.071	1.11	1.088	1.102	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2011: +9.50% (+6.40%; +12.60%) t.o.v. 2017 (++)
NARA2020	jaarlijks	2017	2012	1.117	1.086	1.149	1.093	1.133	1.11	1.125	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2012: +11.70% (+8.60%; +14.90%) t.o.v. 2017 (++)
NARA2020	jaarlijks	2017	2013	1.07	1.041	1.1	1.047	1.085	1.063	1.077	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2013: +7.00% (+4.10%; +10.00%) t.o.v. 2017 (++)
NARA2020	jaarlijks	2017	2014	1.026	0.999	1.053	1.005	1.04	1.02	1.032	?+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2014: +2.6% (-0.1%; +5.3%) t.o.v. 2017 (?+)
NARA2020	jaarlijks	2017	2015	1.054	1.026	1.082	1.032	1.068	1.047	1.06	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2015: +5.4% (+2.6%; +8.2%) t.o.v. 2017 (+)
NARA2020	jaarlijks	2017	2016	1.027	1.004	1.05	1.009	1.039	1.022	1.032	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2016: +2.7% (+0.4%; +5.0%) t.o.v. 2017 (+)
NARA2020	jaarlijks	2017	2018	0.991	0.969	1.013	0.974	1.002	0.986	0.996	~	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2018: -0.9% (-3.1%; +1.3%) t.o.v. 2017 (~)
NARA2020	jaarlijks	2017	2019	0.981	0.955	1.007	0.961	0.994	0.975	0.987	?-	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2019: -1.9% (-4.5%; +0.7%) t.o.v. 2017 (?-)
NARA2020	jaarlijks	2017	2020	0.975	0.946	1.004	0.952	0.99	0.968	0.982	?-	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2020: -2.5% (-5.4%; +0.4%) t.o.v. 2017 (?-)
NARA2020	jaarlijks	2018	2007	1.074	1.041	1.107	1.048	1.091	1.066	1.081	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2007: +7.40% (+4.10%; +10.70%) t.o.v. 2018 (++)
NARA2020	jaarlijks	2018	2008	1.095	1.063	1.128	1.07	1.112	1.088	1.103	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2008: +9.50% (+6.30%; +12.80%) t.o.v. 2018 (++)
NARA2020	jaarlijks	2018	2009	1.068	1.038	1.1	1.045	1.084	1.061	1.076	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2009: +6.80% (+3.80%; +10.00%) t.o.v. 2018 (++)
NARA2020	jaarlijks	2018	2010	1.088	1.057	1.12	1.064	1.105	1.081	1.096	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2010: +8.80% (+5.70%; +12.00%) t.o.v. 2018 (++)
NARA2020	jaarlijks	2018	2011	1.105	1.073	1.138	1.08	1.121	1.097	1.112	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2011: +10.50% (+7.30%; +13.80%) t.o.v. 2018 (++)
NARA2020	jaarlijks	2018	2012	1.128	1.096	1.16	1.103	1.144	1.12	1.135	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2012: +12.80% (+9.60%; +16.00%) t.o.v. 2018 (++)
NARA2020	jaarlijks	2018	2013	1.08	1.049	1.111	1.056	1.096	1.073	1.087	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2013: +8.00% (+4.90%; +11.10%) t.o.v. 2018 (++)
NARA2020	jaarlijks	2018	2014	1.035	1.006	1.065	1.013	1.05	1.028	1.042	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2014: +3.5% (+0.6%; +6.5%) t.o.v. 2018 (+)
NARA2020	jaarlijks	2018	2015	1.063	1.035	1.092	1.041	1.078	1.056	1.07	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2015: +6.3% (+3.5%; +9.2%) t.o.v. 2018 (+)
NARA2020	jaarlijks	2018	2016	1.036	1.01	1.063	1.016	1.05	1.03	1.043	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2016: +3.6% (+1.0%; +6.3%) t.o.v. 2018 (+)
NARA2020	jaarlijks	2018	2017	1.009	0.987	1.032	0.992	1.021	1.004	1.015	~	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2017: +0.9% (-1.3%; +3.2%) t.o.v. 2018 (~)
NARA2020	jaarlijks	2018	2019	0.99	0.968	1.013	0.972	1.002	0.985	0.995	~	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2019: -1.0% (-3.2%; +1.3%) t.o.v. 2018 (~)
NARA2020	jaarlijks	2018	2020	0.984	0.955	1.013	0.962	0.999	0.977	0.99	?-	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2020: -1.6% (-4.5%; +1.3%) t.o.v. 2018 (?-)
NARA2020	jaarlijks	2019	2007	1.085	1.051	1.119	1.059	1.102	1.077	1.092	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2007: +8.50% (+5.10%; +11.90%) t.o.v. 2019 (++)
NARA2020	jaarlijks	2019	2008	1.106	1.073	1.14	1.081	1.124	1.099	1.114	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2008: +10.60% (+7.30%; +14.00%) t.o.v. 2019 (++)
NARA2020	jaarlijks	2019	2009	1.079	1.047	1.112	1.054	1.096	1.072	1.087	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2009: +7.90% (+4.70%; +11.20%) t.o.v. 2019 (++)
NARA2020	jaarlijks	2019	2010	1.1	1.068	1.132	1.075	1.116	1.092	1.107	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2010: +10.00% (+6.80%; +13.20%) t.o.v. 2019 (++)
NARA2020	jaarlijks	2019	2011	1.116	1.083	1.15	1.09	1.133	1.108	1.124	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2011: +11.60% (+8.30%; +15.00%) t.o.v. 2019 (++)
NARA2020	jaarlijks	2019	2012	1.139	1.106	1.174	1.113	1.157	1.131	1.147	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2012: +13.90% (+10.60%; +17.40%) t.o.v. 2019 (++)
NARA2020	jaarlijks	2019	2013	1.091	1.06	1.123	1.067	1.107	1.084	1.098	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2013: +9.10% (+6.00%; +12.30%) t.o.v. 2019 (++)
NARA2020	jaarlijks	2019	2014	1.046	1.015	1.077	1.022	1.062	1.039	1.053	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2014: +4.6% (+1.5%; +7.7%) t.o.v. 2019 (+)
NARA2020	jaarlijks	2019	2015	1.074	1.043	1.106	1.05	1.09	1.067	1.081	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2015: +7.40% (+4.30%; +10.60%) t.o.v. 2019 (++)
NARA2020	jaarlijks	2019	2016	1.047	1.019	1.076	1.025	1.061	1.04	1.054	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2016: +4.7% (+1.9%; +7.6%) t.o.v. 2019 (+)
NARA2020	jaarlijks	2019	2017	1.02	0.993	1.047	0.999	1.033	1.013	1.026	?+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2017: +2.0% (-0.7%; +4.7%) t.o.v. 2019 (?+)
NARA2020	jaarlijks	2019	2018	1.01	0.987	1.034	0.992	1.022	1.005	1.016	~	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2018: +1.0% (-1.3%; +3.4%) t.o.v. 2019 (~)
NARA2020	jaarlijks	2019	2020	0.994	0.97	1.019	0.975	1.006	0.988	1	~	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2020: -0.6% (-3.0%; +1.9%) t.o.v. 2019 (~)
NARA2020	jaarlijks	2020	2007	1.091	1.054	1.13	1.062	1.111	1.082	1.1	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2007: +9.10% (+5.40%; +13.00%) t.o.v. 2020 (++)
NARA2020	jaarlijks	2020	2008	1.113	1.077	1.151	1.085	1.132	1.105	1.122	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2008: +11.30% (+7.70%; +15.10%) t.o.v. 2020 (++)
NARA2020	jaarlijks	2020	2009	1.086	1.05	1.123	1.058	1.105	1.077	1.095	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2009: +8.60% (+5.00%; +12.30%) t.o.v. 2020 (++)
NARA2020	jaarlijks	2020	2010	1.106	1.07	1.144	1.078	1.125	1.098	1.115	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2010: +10.60% (+7.00%; +14.40%) t.o.v. 2020 (++)
NARA2020	jaarlijks	2020	2011	1.123	1.087	1.161	1.095	1.142	1.114	1.132	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2011: +12.30% (+8.70%; +16.10%) t.o.v. 2020 (++)
NARA2020	jaarlijks	2020	2012	1.146	1.109	1.185	1.117	1.166	1.137	1.155	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2012: +14.60% (+10.90%; +18.50%) t.o.v. 2020 (++)
NARA2020	jaarlijks	2020	2013	1.098	1.062	1.135	1.07	1.117	1.089	1.106	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2013: +9.80% (+6.20%; +13.50%) t.o.v. 2020 (++)
NARA2020	jaarlijks	2020	2014	1.052	1.019	1.087	1.026	1.07	1.044	1.06	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2014: +5.2% (+1.9%; +8.7%) t.o.v. 2020 (+)
NARA2020	jaarlijks	2020	2015	1.081	1.046	1.117	1.053	1.099	1.073	1.089	++	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2015: +8.10% (+4.60%; +11.70%) t.o.v. 2020 (++)
NARA2020	jaarlijks	2020	2016	1.053	1.021	1.087	1.028	1.071	1.046	1.061	+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2016: +5.3% (+2.1%; +8.7%) t.o.v. 2020 (+)
NARA2020	jaarlijks	2020	2017	1.026	0.996	1.057	1.002	1.042	1.019	1.033	?+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2017: +2.6% (-0.4%; +5.7%) t.o.v. 2020 (?+)
NARA2020	jaarlijks	2020	2018	1.017	0.987	1.047	0.994	1.032	1.01	1.024	?+	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2018: +1.7% (-1.3%; +4.7%) t.o.v. 2020 (?+)
NARA2020	jaarlijks	2020	2019	1.006	0.982	1.031	0.987	1.019	1	1.012	~	c803427c9e122b1478fb0bf13c2a815d0800c727	fa22367d74cf65666842c7f4e9c7ace75cebfed4	2019: +0.6% (-1.8%; +3.1%) t.o.v. 2020 (~)
Standvogel	driejaarlijks	2007	2010	1	0.981	1.019	0.985	1.01	0.995	1.004	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2010-2012: +0.00% (-1.90%; +1.90%) t.o.v. 2007-2009 (~)
Standvogel	driejaarlijks	2007	2013	0.99	0.969	1.012	0.974	1.001	0.985	0.995	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2013-2015: -1.0% (-3.1%; +1.2%) t.o.v. 2007-2009 (~)
Standvogel	driejaarlijks	2007	2016	0.983	0.961	1.006	0.966	0.995	0.978	0.989	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2016-2018: -1.7% (-3.9%; +0.6%) t.o.v. 2007-2009 (~)
Standvogel	driejaarlijks	2007	2019	0.974	0.947	1.002	0.953	0.988	0.967	0.98	?-	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2019-2021: -2.6% (-5.3%; +0.2%) t.o.v. 2007-2009 (?-)
Standvogel	driejaarlijks	2010	2007	1	0.981	1.019	0.986	1.01	0.996	1.005	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2007-2009: +0.00% (-1.90%; +1.90%) t.o.v. 2010-2012 (~)
Standvogel	driejaarlijks	2010	2013	0.991	0.972	1.01	0.976	1	0.986	0.995	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2013-2015: -0.9% (-2.8%; +1.0%) t.o.v. 2010-2012 (~)
Standvogel	driejaarlijks	2010	2016	0.984	0.963	1.005	0.967	0.995	0.979	0.989	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2016-2018: -1.6% (-3.7%; +0.5%) t.o.v. 2010-2012 (~)
Standvogel	driejaarlijks	2010	2019	0.974	0.948	1	0.954	0.987	0.968	0.98	?-	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2019-2021: -2.6% (-5.2%; +0.0%) t.o.v. 2010-2012 (?-)
Standvogel	driejaarlijks	2013	2007	1.01	0.988	1.032	0.993	1.021	1.005	1.015	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2007-2009: +1.0% (-1.2%; +3.2%) t.o.v. 2013-2015 (~)
Standvogel	driejaarlijks	2013	2010	1.01	0.991	1.029	0.995	1.019	1.005	1.014	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2010-2012: +1.0% (-0.9%; +2.9%) t.o.v. 2013-2015 (~)
Standvogel	driejaarlijks	2013	2016	0.993	0.974	1.012	0.978	1.003	0.989	0.998	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2016-2018: -0.7% (-2.6%; +1.2%) t.o.v. 2013-2015 (~)
Standvogel	driejaarlijks	2013	2019	0.983	0.958	1.009	0.964	0.996	0.978	0.989	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2019-2021: -1.7% (-4.2%; +0.9%) t.o.v. 2013-2015 (~)
Standvogel	driejaarlijks	2016	2007	1.017	0.994	1.041	0.999	1.029	1.011	1.022	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2007-2009: +1.7% (-0.6%; +4.1%) t.o.v. 2016-2018 (~)
Standvogel	driejaarlijks	2016	2010	1.017	0.995	1.039	1	1.028	1.011	1.022	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2010-2012: +1.7% (-0.5%; +3.9%) t.o.v. 2016-2018 (~)
Standvogel	driejaarlijks	2016	2013	1.007	0.988	1.027	0.992	1.017	1.002	1.012	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2013-2015: +0.7% (-1.2%; +2.7%) t.o.v. 2016-2018 (~)
Standvogel	driejaarlijks	2016	2019	0.99	0.968	1.013	0.973	1.002	0.985	0.995	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2019-2021: -1.0% (-3.2%; +1.3%) t.o.v. 2016-2018 (~)
Standvogel	driejaarlijks	2019	2007	1.027	0.998	1.056	1.004	1.042	1.02	1.034	?+	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2007-2009: +2.7% (-0.2%; +5.6%) t.o.v. 2019-2021 (?+)
Standvogel	driejaarlijks	2019	2010	1.027	1	1.055	1.005	1.041	1.02	1.033	?+	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2010-2012: +2.7% (+0.0%; +5.5%) t.o.v. 2019-2021 (?+)
Standvogel	driejaarlijks	2019	2013	1.017	0.991	1.043	0.997	1.03	1.011	1.023	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2013-2015: +1.7% (-0.9%; +4.3%) t.o.v. 2019-2021 (~)
Standvogel	driejaarlijks	2019	2016	1.01	0.987	1.033	0.992	1.021	1.005	1.015	~	406ccf338f6dbe034f426944b0904962c64c112d	bc4d48fa402d5e04f95dc0a9ec3d875d542145a7	2016-2018: +1.0% (-1.3%; +3.3%) t.o.v. 2019-2021 (~)
Standvogel	jaarlijks	2007	2008	1.042	1.018	1.066	1.023	1.054	1.036	1.047	+	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2008: +4.2% (+1.8%; +6.6%) t.o.v. 2007 (+)
Standvogel	jaarlijks	2007	2009	1.011	0.984	1.039	0.99	1.026	1.005	1.018	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2009: +1.1% (-1.6%; +3.9%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2010	1.008	0.981	1.036	0.987	1.022	1.001	1.014	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2010: +0.8% (-1.9%; +3.6%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2011	1.014	0.984	1.045	0.991	1.03	1.007	1.021	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2011: +1.4% (-1.6%; +4.5%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2012	1.028	0.997	1.061	1.004	1.045	1.021	1.036	?+	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2012: +2.8% (-0.3%; +6.1%) t.o.v. 2007 (?+)
Standvogel	jaarlijks	2007	2013	1.001	0.971	1.032	0.977	1.017	0.994	1.008	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2013: +0.1% (-2.9%; +3.2%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2014	0.984	0.954	1.016	0.96	1.001	0.977	0.992	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2014: -1.6% (-4.6%; +1.6%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2015	1.04	1.007	1.074	1.014	1.057	1.032	1.048	+	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2015: +4.0% (+0.7%; +7.4%) t.o.v. 2007 (+)
Standvogel	jaarlijks	2007	2016	1.015	0.984	1.047	0.991	1.031	1.008	1.023	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2016: +1.5% (-1.6%; +4.7%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2017	1.005	0.973	1.038	0.98	1.022	0.998	1.013	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2017: +0.5% (-2.7%; +3.8%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2018	0.998	0.965	1.032	0.972	1.015	0.99	1.006	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2018: -0.2% (-3.5%; +3.2%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2019	0.991	0.958	1.025	0.965	1.008	0.983	0.999	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2019: -0.9% (-4.2%; +2.5%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2007	2020	0.99	0.954	1.027	0.962	1.009	0.981	0.998	~	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2020: -1.0% (-4.6%; +2.7%) t.o.v. 2007 (~)
Standvogel	jaarlijks	2008	2007	0.96	0.938	0.982	0.943	0.971	0.955	0.965	-	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2007: -4.0% (-6.2%; -1.8%) t.o.v. 2008 (-)
Standvogel	jaarlijks	2008	2009	0.971	0.949	0.994	0.954	0.983	0.966	0.976	-	75178ae744ae4df4479b7ffe63f981f455deb441	086eb5beb4f7ba16a8e70271a700cb73d101a284	2009: -2.9% (-5.1%; -0.6%) t.o.v. 2008 (-)
